"url","branch_name","version_2","version2_2","version3_2"
"https://github.com/apache/kafka/blob/2.7.0/clients/src/main/java/org/apache/kafka/clients/consumer/internals/ConsumerCoordinator.java","Kafka/2.7.0",2,7,0
"https://github.com/apache/kafka/blob/2.7.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/InternalTopicManager.java","Kafka/2.7.0",2,7,0
"https://github.com/apache/kafka/blob/2.7.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java","Kafka/2.7.0",2,7,0
"https://github.com/apache/kafka/blob/2.7.1/clients/src/main/java/org/apache/kafka/clients/producer/internals/TransactionManager.java","Kafka/2.7.1",2,7,1
"https://github.com/apache/kafka/blob/2.7.1/streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java","Kafka/2.7.1",2,7,1
"https://github.com/apache/kafka/blob/2.7.1/streams/src/main/java/org/apache/kafka/streams/processor/internals/TaskManager.java","Kafka/2.7.1",2,7,1
"https://github.com/apache/kafka/blob/2.8.0/clients/src/main/java/org/apache/kafka/common/metrics/stats/Percentiles.java","Kafka/2.8.0",2,8,0
"https://github.com/apache/kafka/blob/2.8.0/connect/runtime/src/main/java/org/apache/kafka/connect/runtime/WorkerSinkTask.java","Kafka/2.8.0",2,8,0
"https://github.com/apache/kafka/blob/2.8.0/connect/runtime/src/main/java/org/apache/kafka/connect/runtime/WorkerSourceTask.java","Kafka/2.8.0",2,8,0
"https://github.com/apache/kafka/blob/2.8.0/raft/src/main/java/org/apache/kafka/raft/KafkaRaftClient.java","Kafka/2.8.0",2,8,0
"https://github.com/apache/kafka/blob/2.8.1/streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java","Kafka/2.8.1",2,8,1
"https://github.com/apache/kafka/blob/3.0.0/clients/src/main/java/org/apache/kafka/clients/Metadata.java","Kafka/3.0.0",3,0,0
"https://github.com/apache/kafka/blob/3.0.0/clients/src/main/java/org/apache/kafka/clients/admin/KafkaAdminClient.java","Kafka/3.0.0",3,0,0
"https://github.com/apache/kafka/blob/3.0.0/clients/src/main/java/org/apache/kafka/common/security/authenticator/SaslServerAuthenticator.java","Kafka/3.0.0",3,0,0
"https://github.com/apache/kafka/blob/3.0.0/connect/runtime/src/main/java/org/apache/kafka/connect/runtime/WorkerSourceTask.java","Kafka/3.0.0",3,0,0
"https://github.com/apache/kafka/blob/3.0.0/connect/runtime/src/test/java/org/apache/kafka/connect/util/clusters/EmbeddedKafkaCluster.java","Kafka/3.0.0",3,0,0
"https://github.com/apache/kafka/blob/3.0.0/metadata/src/main/java/org/apache/kafka/controller/QuorumController.java","Kafka/3.0.0",3,0,0
"https://github.com/apache/kafka/blob/3.0.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/StateDirectory.java","Kafka/3.0.0",3,0,0
"https://github.com/apache/kafka/blob/3.0.1/clients/src/main/java/org/apache/kafka/clients/Metadata.java","Kafka/3.0.1",3,0,1
"https://github.com/apache/kafka/blob/3.0.1/connect/runtime/src/main/java/org/apache/kafka/connect/runtime/WorkerSinkTask.java","Kafka/3.0.1",3,0,1
"https://github.com/apache/kafka/blob/3.0.1/connect/runtime/src/test/java/org/apache/kafka/connect/integration/MonitorableSinkConnector.java","Kafka/3.0.1",3,0,1
"https://github.com/apache/kafka/blob/3.1.0/clients/src/main/java/org/apache/kafka/clients/NetworkClient.java","Kafka/3.1.0",3,1,0
"https://github.com/apache/kafka/blob/3.1.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/TaskManager.java","Kafka/3.1.0",3,1,0
"https://github.com/apache/kafka/blob/3.2.0/connect/runtime/src/main/java/org/apache/kafka/connect/runtime/WorkerSourceTask.java","Kafka/3.2.0",3,2,0
"https://github.com/apache/kafka/blob/3.2.0/metadata/src/main/java/org/apache/kafka/controller/QuorumController.java","Kafka/3.2.0",3,2,0
"https://github.com/apache/kafka/blob/3.2.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/GlobalStreamThread.java","Kafka/3.2.0",3,2,0
"https://github.com/apache/kafka/blob/3.2.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/TopologyMetadata.java","Kafka/3.2.0",3,2,0
"https://github.com/apache/kafka/blob/3.3.0/connect/runtime/src/test/java/org/apache/kafka/connect/integration/MonitorableSourceConnector.java","Kafka/3.3.0",3,3,0
"https://github.com/apache/kafka/blob/3.3.0/metadata/src/test/java/org/apache/kafka/metalog/LocalLogManager.java","Kafka/3.3.0",3,3,0
"https://github.com/apache/kafka/blob/3.4.0/connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/IncrementalCooperativeAssignor.java","Kafka/3.4.0",3,4,0
"https://github.com/apache/kafka/blob/3.4.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/DefaultStateUpdater.java","Kafka/3.4.0",3,4,0
